686.2222222222223,1.95,2.4025,18.666666666666668,67.55555555555556,3.0
867.5555555555557,0.8,0.04000000000000001,17.333333333333332,14.222222222222223,3.0
324.0,0.2857142857142857,0.0,18.0,100.0,2.0
526.2222222222222,1.75,1.5625,16.0,42.666666666666664,3.0
324.0,3.5,0.0,18.0,100.0,2.0
64.0,1.0,0.0,8.0,0.0,2.0
387.5555555555556,0.95,0.3025,13.333333333333334,24.888888888888886,3.0
400.0,2.3333333333333335,0.0,20.0,64.0,2.0
696.888888888889,1.6666666666666667,0.44444444444444453,17.333333333333332,56.888888888888886,3.0
696.8888888888888,0.7142857142857143,0.0816326530612245,17.333333333333332,56.888888888888886,3.0
451.5555555555556,1.5,1.0,14.666666666666666,24.88888888888889,3.0
686.2222222222223,1.3928571428571428,1.2257653061224492,18.666666666666668,67.55555555555556,3.0
484.0,0.8333333333333334,0.0,22.0,4.0,2.0
196.0,0.4,0.0,14.0,36.0,2.0
682.6666666666666,1.6666666666666667,1.777777777777778,18.666666666666668,56.888888888888886,3.0
644.0,1.388888888888889,0.08024691358024692,12.0,24.0,4.0
622.2222222222222,1.9166666666666667,0.17361111111111116,16.0,74.66666666666667,3.0
747.0,1.1388888888888888,0.3719135802469136,11.0,11.0,4.0
196.0,2.5,0.0,14.0,36.0,2.0
384.0,1.25,0.5625,13.333333333333334,14.222222222222221,3.0
